#Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
32301,607,93219,Serveis d’ingressos,1150,1150,0,2016
32301,608,93219,Serveis d’ingressos,3967.5,3967.5,0,2016
32301,609,93219,Serveis d’ingressos,2361.25,2361.25,0,2016
32301,610,93219,Serveis d’ingressos,10,10,0,2016
32500,101,93219,Serveis d’ingressos,55000,55000,0,2016
32500,201,93219,Serveis d’ingressos,10,10,0,2016
32500,401,93219,Serveis d’ingressos,415990,415990,0,2016
32500,501,93219,Serveis d’ingressos,1000,1000,0,2016
32500,601,93219,Serveis d’ingressos,4600,4600,0,2016
32500,602,93219,Serveis d’ingressos,10416.7,10416.7,0,2016
32500,603,93219,Serveis d’ingressos,2300,2300,0,2016
32500,604,93219,Serveis d’ingressos,2300,2300,0,2016
32500,605,93219,Serveis d’ingressos,575,575,0,2016
32500,606,93219,Serveis d’ingressos,8050,8050,0,2016
32500,607,93219,Serveis d’ingressos,6670,6670,0,2016
32500,608,93219,Serveis d’ingressos,10,10,0,2016
32500,609,93219,Serveis d’ingressos,1351.68,1351.68,0,2016
32500,610,93219,Serveis d’ingressos,5175,5175,0,2016
32600,703,93219,Serveis d’ingressos,16001258,16001258,0,2016
32601,703,93219,Serveis d’ingressos,377000,377000,0,2016
32602,401,93219,Serveis d’ingressos,1000,1000,0,2016
32901,502,93219,Serveis d’ingressos,4000,4000,0,2016
32903,502,93219,Serveis d’ingressos,25000,25000,0,2016
32904,401,93219,Serveis d’ingressos,10,10,0,2016
32904,601,93219,Serveis d’ingressos,10,10,0,2016
32904,602,93219,Serveis d’ingressos,10,10,0,2016
32904,603,93219,Serveis d’ingressos,10,10,0,2016
32904,604,93219,Serveis d’ingressos,10,10,0,2016
32904,605,93219,Serveis d’ingressos,10,10,0,2016
32904,606,93219,Serveis d’ingressos,10,10,0,2016
32904,607,93219,Serveis d’ingressos,10,10,0,2016
32904,608,93219,Serveis d’ingressos,10,10,0,2016
32904,609,93219,Serveis d’ingressos,10,10,0,2016
32904,610,93219,Serveis d’ingressos,10,10,0,2016
32905,101,93219,Serveis d’ingressos,239000,239000,0,2016
32910,101,93219,Serveis d’ingressos,10,10,0,2016
32912,401,93219,Serveis d’ingressos,1500,1500,0,2016
32913,401,93219,Serveis d’ingressos,1500,1500,0,2016
32914,101,93219,Serveis d’ingressos,10,10,0,2016
32914,201,93219,Serveis d’ingressos,10,10,0,2016
32915,101,93219,Serveis d’ingressos,10,10,0,2016
32915,201,93219,Serveis d’ingressos,10,10,0,2016
32916,401,93219,Serveis d’ingressos,10,10,0,2016
32917,504,93219,Serveis d’ingressos,10,10,0,2016
32918,401,93219,Serveis d’ingressos,10,10,0,2016
33000,703,93219,Serveis d’ingressos,35354767,35354767,0,2016
33001,401,93219,Serveis d’ingressos,19977.81,19977.81,0,2016
33001,601,93219,Serveis d’ingressos,99889.05,99889.05,0,2016
33001,602,93219,Serveis d’ingressos,269700.44,269700.44,0,2016
33001,603,93219,Serveis d’ingressos,26970.04,26970.04,0,2016
33001,604,93219,Serveis d’ingressos,54938.97,54938.97,0,2016
33001,605,93219,Serveis d’ingressos,59933.43,59933.43,0,2016
33001,606,93219,Serveis d’ingressos,14983.36,14983.36,0,2016
33001,607,93219,Serveis d’ingressos,19977.81,19977.81,0,2016
33001,608,93219,Serveis d’ingressos,9988.9,9988.9,0,2016
33001,609,93219,Serveis d’ingressos,19717.85,19717.85,0,2016
33001,610,93219,Serveis d’ingressos,69922.33,69922.33,0,2016
33100,601,93219,Serveis d’ingressos,358055.56,358055.56,0,2016
33100,602,93219,Serveis d’ingressos,2685416.67,2685416.67,0,2016
33100,603,93219,Serveis d’ingressos,1477234.92,1477234.92,0,2016
33100,604,93219,Serveis d’ingressos,1653193.65,1653193.65,0,2016
